,Unnamed: 0,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
262,,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",214.613,False,0.423,0.355,0,-10.565,1,0.0454,0.761,0.0,0.0915,0.465,93.788,64,Sebastian Yatra,,Dos Oruguitas,1630
263,,"['atl hip hop', 'melodic rap', 'rap', 'trap']",193.346,True,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,74,Gunna,,P power (feat. Drake),1631
264,,"['pluggnb', 'rage rap']",160.052,True,0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,75,Yeat,,Monëy so big,1632
265,,"['new jersey underground rap', 'trap queen']",178.413,True,0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,51,Coi Leray,,Blick Blick (with Nicki Minaj),1633
266,,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",192.477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,68,Daddy Yankee,,X ÚLTIMA VEZ,1634
267,,['modern blues rock'],245.625,False,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,66,Elle King,,Drunk (And I Don't Wanna Go Home),1635
268,,"['rap latina', 'trap queen']",250.722,True,0.644,0.671,11,-5.156,0,0.315,0.0225,0.0,0.0855,0.563,132.001,53,BIA,,LONDON (feat. J. Cole),1636
269,,"['dance pop', 'pop']",201.495,False,0.629,0.64,7,-7.638,0,0.0752,0.342,1.17e-05,0.0928,0.448,179.989,54,Camila Cabello,,psychofreak (feat. WILLOW),1637
270,,"['detroit trap', 'southern hip hop', 'trap']",226.362,True,0.718,0.607,5,-7.307,0,0.185,0.00227,1.32e-06,0.299,0.499,144.93,55,42 Dugg,,Thump Shit,1638
271,,['contemporary r&b'],149.865,False,0.708,0.793,7,-2.518,0,0.0417,0.0442,2.62e-06,0.0362,0.503,94.005,54,Chlöe,,Treat Me,1639
272,,"['classic texas country', 'contemporary country', 'modern country pop', 'texas country']",199.68,False,0.475,0.805,10,-4.456,1,0.0377,0.000453,0.0,0.143,0.488,145.976,59,Parker McCollum,,To Be Loved By You,1640
273,,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",165.314,True,0.77,0.699,0,-6.59,1,0.199,0.0596,1.65e-05,0.17,0.696,81.003,62,Kevin Gates,,Thinking with My Dick (feat. Juicy J),1641
274,,['black americana'],160.289,False,0.826,0.603,1,-7.659,0,0.0737,0.0474,0.0,0.0831,0.681,107.494,48,BRELAND,,Praise the Lord (feat. Thomas Rhett),1642
275,,"['afro r&b', 'afrobeats']",145.8,True,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,76,CKay,,love nwantiti (ah ah ah),1643
276,,"['hip hop', 'pop rap', 'rap']",309.322,True,0.671,0.857,7,-5.435,1,0.292,0.266,0.0,0.668,0.597,118.574,60,Dreamville,,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),1644
277,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",159.926,True,0.824,0.577,2,-9.443,1,0.357,0.0109,0.0,0.107,0.442,154.081,58,Lil Durk,,Petty Too (feat. Future),1646
278,,"['baton rouge rap', 'rap']",261.818,True,0.584,0.756,10,-6.245,0,0.362,0.0266,0.0,0.36,0.728,165.269,54,YoungBoy Never Broke Again,,I Hate YoungBoy,1647
279,,['movie tunes'],179.426,False,0.718,0.709,4,-5.568,1,0.039,0.258,0.0,0.101,0.54,119.974,67,Diane Guerrero,,What Else Can I Do?,1648
280,,"['cologne indie', 'german singer-songwriter']",269.333,False,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,73,AnnenMayKantereit,,Tom's Diner,1649
281,,['florida rap'],194.05,True,0.649,0.508,8,-10.232,1,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,64,Rod Wave,,By Your Side,1650
282,,"['baton rouge rap', 'rap']",137.142,True,0.608,0.814,6,-6.466,0,0.447,0.0316,0.0,0.0959,0.654,167.962,42,YoungBoy Never Broke Again,,4KT Baby,1651
283,,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",234.869,True,0.858,0.7,7,-4.677,1,0.258,0.0277,0.0,0.109,0.825,140.08,43,Gucci Mane,,"Blood All on it (feat. Key Glock, Young Dolph)",1652
284,,"['hip pop', 'pop', 'queens hip hop', 'rap']",255.188,True,0.707,0.909,2,-3.501,1,0.261,0.413,0.0,0.305,0.703,145.014,49,Nicki Minaj,,We Go Up (feat. Fivio Foreign),1653
285,,"['ohio hip hop', 'pop rap']",170.133,True,0.601,0.92,5,-4.802,0,0.0505,0.000735,0.0,0.0998,0.537,88.014,71,mgk,,maybe (feat. Bring Me The Horizon),1654
286,,['pop'],175.533,True,0.663,0.374,5,-6.987,1,0.0367,0.54,0.0,0.101,0.351,106.967,66,Tate McRae,,chaotic,1655
287,,"['ohio hip hop', 'pop rap']",159.096,True,0.412,0.881,2,-3.502,1,0.087,0.00039,5.82e-05,0.923,0.359,165.012,63,mgk,,emo girl (feat. WILLOW),1656
288,,['pop'],175.163,True,0.601,0.787,0,-6.178,1,0.031,0.0492,0.0,0.142,0.525,134.981,62,The Chainsmokers,,High,1657
289,,"['ohio hip hop', 'pop rap']",124.188,True,0.742,0.617,2,-6.689,1,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,63,mgk,,ay! (feat. Lil Wayne),1658
290,,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",159.386,True,0.889,0.641,7,-4.494,1,0.0668,0.0515,2.75e-05,0.19,0.588,87.99,58,J Balvin,,Sigue,1659
291,,"['contemporary country', 'country']",231.832,False,0.57,0.618,10,-4.966,1,0.0445,0.153,0.0,0.159,0.286,138.034,62,Kelsea Ballerini,,half of my hometown (feat. Kenny Chesney),1660
292,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",179.806,True,0.701,0.61,6,-6.639,0,0.306,0.0113,0.0,0.109,0.598,157.995,54,Lil Durk,,No Interviews,1661
293,,"['cali rap', 'trap queen']",168.873,True,0.833,0.691,6,-5.771,1,0.133,0.139,2.99e-05,0.131,0.866,110.985,50,Saweetie,,Closer (feat. H.E.R.),1662
294,,"['alabama rap', 'trap']",212.878,True,0.481,0.362,3,-10.766,0,0.209,0.237,0.0,0.114,0.639,83.605,58,Yung Bleu,,Beautiful Lies,1663
295,,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",242.965,True,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,76,Drake,,Knife Talk (with 21 Savage ft. Project Pat),1664
296,,"['chicago rap', 'melodic rap', 'rap']",259.672,True,0.674,0.58,8,-4.866,1,0.0311,0.0609,0.0,0.159,0.0759,121.987,66,Juice WRLD,,Sometimes,1665
297,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",139.533,True,0.672,0.564,1,-10.418,1,0.183,0.000408,0.0,0.0893,0.195,173.007,52,Lil Durk,,Computer Murderers,1666
298,,"['dance pop', 'pop']",197.442,False,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,72,Bruno Mars,,Smokin Out The Window,1667
299,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",149.244,True,0.645,0.678,8,-8.343,1,0.409,0.0389,0.0,0.11,0.158,98.016,48,Lil Durk,,Barbarian,1668
300,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",114.58,True,0.841,0.532,2,-9.307,1,0.278,0.00864,2.48e-06,0.268,0.319,79.993,47,Lil Durk,,Golden Child,1669
301,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",147.391,True,0.842,0.512,11,-8.202,1,0.333,0.0169,0.0,0.202,0.688,162.023,50,Lil Durk,,Smoking & Thinking,1670
302,,"['indie poptimism', 'pop']",187.943,False,0.375,0.133,0,-10.624,0,0.0352,0.651,0.0,0.0695,0.192,131.721,60,Labrinth,,I’m Tired (with Zendaya) - Bonus Track,1671
303,,['hollywood'],161.84,False,0.48,0.554,1,-8.145,0,0.069,0.171,0.0,0.131,0.267,190.066,65,Stephanie Beatriz,,Waiting On A Miracle,1673
304,,"['grunge', 'permanent wave', 'rock']",232.146,False,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,68,Nirvana,,Something In The Way,1674
305,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",153.813,True,0.754,0.553,10,-8.777,0,0.394,0.06,0.0,0.108,0.195,90.6,44,Lil Durk,,Shootout @ My Crib,1675
306,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",121.06,True,0.624,0.561,7,-8.757,1,0.476,0.0895,0.0,0.109,0.357,159.186,44,Lil Durk,,Started From,1676
307,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",173.88,True,0.562,0.609,5,-7.672,1,0.279,0.0461,0.0,0.131,0.38,158.803,49,Lil Durk,,Headtaps,1677
308,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",196.341,True,0.512,0.633,1,-7.951,0,0.289,0.0276,2.02e-06,0.578,0.236,113.621,40,Lil Durk,,Grow Up/Keep It On Speaker,1678
309,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",126.653,True,0.621,0.572,5,-8.102,0,0.218,0.0615,0.0,0.089,0.208,83.694,46,Lil Durk,,Blocklist,1679
310,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",193.396,True,0.488,0.482,10,-9.127,0,0.382,0.125,0.0,0.0999,0.318,158.669,46,Lil Durk,,Difference Is (feat. Summer Walker),1680
311,,"['canadian contemporary r&b', 'canadian pop', 'pop']",188.918,True,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,70,The Weeknd,,Sacrifice,1681
312,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",151.34,True,0.577,0.681,11,-6.219,1,0.201,0.0138,0.0,0.178,0.539,83.597,43,Lil Durk,,Federal Nightmares,1682
313,,['viral rap'],96.825,True,0.803,0.64,1,-4.721,1,0.151,0.583,0.000331,0.437,0.816,140.073,58,lil Shordie Scott,,Rocking A Cardigan in Atlanta,1683
314,,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",123.076,True,0.723,0.516,11,-10.707,0,0.485,0.00311,1.26e-06,0.115,0.223,155.967,48,Lil Durk,,Pissed Me Off,1684
315,,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",248.04,False,0.849,0.707,0,-6.002,1,0.113,0.0266,8.58e-06,0.618,0.602,104.027,72,Wizkid,,Essence (feat. Tems),1685
316,,"['contemporary country', 'outlaw country']",213.493,False,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,82,Chris Stapleton,,You Should Probably Leave,1686
317,,"['black americana', 'contemporary country', 'country', 'country road']",213.718,False,0.471,0.846,0,-5.269,1,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,58,Kane Brown,,One Mississippi,1687
318,,['modern alternative pop'],162.68,True,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,73,THE ANXIETY,,Meet Me At Our Spot,1688
319,,"['chicago rap', 'rap']",133.613,True,0.947,0.605,10,-8.621,0,0.346,0.0748,7.54e-06,0.0901,0.656,129.988,64,King Von,,Don't Play That,1689
320,,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",196.657,True,0.782,0.557,1,-7.419,0,0.231,0.149,0.0,0.309,0.393,130.16,48,Gucci Mane,,Publicity Stunt,1690
321,,"['chicago rap', 'rap']",160.133,True,0.915,0.538,11,-5.954,0,0.307,0.00234,0.0,0.124,0.099,131.919,56,King Von,,War,1691
322,,"['british soul', 'pop', 'pop soul', 'uk pop']",225.148,False,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,75,Adele,,Oh My God,1692
323,,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",235.582,True,0.821,0.714,2,-5.977,1,0.374,0.109,0.0,0.298,0.665,81.393,56,DaBaby,,Neighborhood Superstar,1693
324,,"['chicago rap', 'rap']",156.133,True,0.845,0.565,11,-7.7,1,0.372,0.0112,0.0,0.255,0.625,79.972,48,King Von,,Facetime (feat. G Herbo),1694
325,,"['chicago rap', 'rap']",178.413,True,0.829,0.727,1,-6.169,1,0.253,0.0608,4.47e-06,0.0975,0.877,139.95,48,King Von,,Straight To It (feat. Fivio Foreign),1695
326,,"['chicago rap', 'melodic rap', 'rap']",227.527,True,0.587,0.614,2,-6.344,1,0.0435,0.0306,0.0,0.399,0.451,160.075,70,Juice WRLD,,Cigarettes,1696
327,,"['pop dance', 'tech house']",157.89,False,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,78,ACRAZE,,Do It To It,1697
328,,"['chicago rap', 'rap']",115.32,True,0.877,0.599,1,-7.901,1,0.298,0.0447,0.0,0.11,0.305,149.989,58,King Von,,Evil Twins,1698
329,,"['chicago rap', 'rap']",185.213,True,0.941,0.514,1,-6.778,1,0.329,0.153,1.82e-06,0.104,0.573,126.046,53,King Von,,Trust Nothing (feat. Moneybagg Yo),1699
330,,"['r&b', 'rap']",173.549,True,0.415,0.83,6,-5.621,0,0.18,0.0144,0.0,0.14,0.485,194.746,45,Chris Brown,,Iffy,1700
331,,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",161.266,False,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,68,Alesso,,When I’m Gone (with Katy Perry),1701
332,,['scandipop'],160.656,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,71,NEIKED,,Better Days (NEIKED x Mae Muller x Polo G),1702
333,,"['pop', 'singer-songwriter pop', 'uk pop']",185.422,False,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,64,Ed Sheeran,,The Joker And The Queen (feat. Taylor Swift),1704
334,,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",186.677,True,0.782,0.669,1,-4.58,1,0.213,0.0733,0.0,0.111,0.598,143.992,46,Kodak Black,,Usain Boo,1705
335,,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",187.36,True,0.894,0.483,1,-7.154,1,0.259,0.0146,0.0,0.0972,0.498,88.508,55,Future,,WORST DAY,1706
336,,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",165.772,True,0.736,0.532,1,-7.151,1,0.265,0.0292,8.86e-06,0.0806,0.273,84.983,58,Moneybagg Yo,,Scorpio,1707
337,,['hollywood'],278.44,False,0.515,0.467,11,-10.623,1,0.0494,0.633,0.0,0.107,0.346,114.532,59,Stephanie Beatriz,,All Of You,1708
338,,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",165.76,True,0.818,0.763,11,-3.089,0,0.292,0.621,0.0,0.107,0.685,127.968,52,Kodak Black,,I Wish,1709
339,,"['contemporary country', 'country', 'country road', 'modern country rock']",205.946,False,0.58,0.813,11,-5.621,1,0.0414,0.0386,1.44e-06,0.0926,0.473,120.973,50,Russell Dickerson,,Home Sweet,1710
340,,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",174.728,False,0.519,0.582,1,-6.778,1,0.112,0.213,0.0,0.0681,0.319,131.524,43,Mary J. Blige,,Good Morning Gorgeous,1712
341,,"['florida drill', 'florida rap', 'southern hip hop']",279.573,True,0.748,0.713,6,-6.399,1,0.355,0.00496,0.0,0.245,0.482,75.591,65,Nardo Wick,,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",1713
342,,"['black americana', 'contemporary country', 'country road', 'modern country rock']",212.72,False,0.563,0.847,1,-4.493,1,0.0468,0.0891,0.0,0.121,0.666,96.06,55,Jimmie Allen,,Freedom Was A Highway,1714
343,,"['pluggnb', 'rage rap']",167.186,True,0.705,0.613,7,-7.441,1,0.123,0.262,6.97e-06,0.198,0.259,74.521,66,Yeat,,Poppin,1715
344,,"['modern country pop', 'singer-songwriter pop']",146.266,True,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571,68,Jessie Murph,,Pray,1716
345,,['florida rap'],192.021,True,0.646,0.533,11,-10.461,1,0.118,0.0589,1.75e-06,0.269,0.249,169.913,54,Rod Wave,,Cold December,1717
346,,['pop'],613.026,True,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,80,Taylor Swift,,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1718
347,,"['pop rap', 'westcoast flow']",161.684,True,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,69,Blxst,,Chosen (feat. Ty Dolla $ign),1721
348,,['r&b'],192.257,False,0.606,0.513,9,-8.756,1,0.0524,0.102,0.0,0.156,0.177,79.9,64,Giveon,,For Tonight,1722
349,,"['contemporary country', 'country road', 'modern country rock']",206.506,False,0.653,0.623,8,-4.56,1,0.0244,0.508,3.32e-06,0.285,0.718,100.021,59,Michael Ray,,Whiskey And Rain,1723
350,,['k-pop'],210.928,False,0.512,0.76,2,-5.889,0,0.0682,0.299,0.0,0.103,0.495,130.096,69,Jung Kook,,Stay Alive (Prod. SUGA of BTS),1724
351,,"['atl hip hop', 'melodic rap', 'rap', 'trap']",138.453,True,0.798,0.572,1,-6.627,1,0.17,0.027,0.0,0.099,0.293,155.933,58,Gunna,,too easy,1725
352,,"['dance pop', 'pop']",208.666,True,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,82,Doja Cat,,Kiss Me More (feat. SZA),1726
353,,"['contemporary country', 'country', 'country road', 'modern country rock']",171.626,False,0.364,0.745,8,-3.293,1,0.0596,0.146,0.0,0.0887,0.785,203.912,72,Dustin Lynch,,Thinking 'Bout You (feat. MacKenzie Porter),1727
354,,['pop'],225.96,False,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,70,Taylor Swift,,Message In A Bottle (Taylor's Version) (From The Vault),1728
355,,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",204.285,True,0.898,0.58,8,-7.632,0,0.26,0.0101,0.0,0.169,0.661,84.018,56,YG,,Scared Money (feat. J. Cole and Moneybagg Yo),1729
356,,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",232.412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,62,Red Hot Chili Peppers,,Black Summer,1730
357,,"['cloud rap', 'florida rap', 'underground hip hop']",171.453,True,0.753,0.777,11,-5.701,0,0.32,0.0725,0.000714,0.125,0.669,157.148,54,$NOT,,Doja,1731
358,,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",291.175,True,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,79,Drake,,Fair Trade (with Travis Scott),1732
359,,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",113.429,True,0.953,0.621,11,-7.565,1,0.154,0.00799,4.87e-06,0.307,0.378,132.063,66,Megan Thee Stallion,,Megan's Piano,1733
360,,"['edm', 'pop dance', 'progressive electro house']",234.0,False,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,80,Swedish House Mafia,,Moth To A Flame (with The Weeknd),1734
361,,"['contemporary country', 'country', 'country road', 'modern country rock']",212.893,False,0.452,0.683,1,-4.829,1,0.0337,0.168,0.0,0.102,0.445,183.937,66,Jason Aldean,,If I Didn’t Love You,1735
362,,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']",225.0,True,0.535,0.819,8,-6.792,1,0.455,0.584,0.0,0.16,0.581,150.451,58,Benny The Butcher,,Johnny P's Caddy,1736
363,,"['baton rouge rap', 'rap']",180.705,True,0.682,0.798,2,-6.831,1,0.401,0.101,0.0,0.112,0.694,169.959,63,YoungBoy Never Broke Again,,No Switch,1737
364,,"['canadian contemporary r&b', 'canadian pop', 'pop']",339.023,False,0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,69,The Weeknd,,Take My Breath,1738
365,,"['memphis hip hop', 'rap']",192.147,True,0.859,0.596,11,-7.021,1,0.329,0.0194,0.0,0.0489,0.479,140.064,57,NLE Choppa,,Shotta Flow 6,1739
366,,"['emo rap', 'miami hip hop', 'rap']",220.708,True,0.853,0.467,9,-6.843,0,0.195,0.00596,0.00171,0.203,0.329,87.023,68,XXXTENTACION,,vice city,1740
367,,['indie poptimism'],237.72,False,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,78,Jaymes Young,,Infinity,1741
368,,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",234.288,True,0.716,0.551,1,-6.987,1,0.47,0.167,0.0,0.197,0.305,82.393,55,The Game,,Eazy,1742
369,,"['baton rouge rap', 'rap']",170.958,True,0.869,0.616,1,-5.76,0,0.285,0.0254,0.0,0.105,0.342,145.824,53,YoungBoy Never Broke Again,,Fish Scale,1743
370,,"['colombian pop', 'latin pop', 'vallenato']",175.28,False,0.718,0.88,0,-7.567,1,0.11,0.0223,0.0,0.908,0.814,124.007,59,Carlos Vives,,"Colombia, Mi Encanto",1744
371,,"['art pop', 'pop']",298.899,True,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,82,Billie Eilish,,Happier Than Ever,1745
372,,"['baton rouge rap', 'rap']",244.693,True,0.636,0.659,1,-8.034,1,0.113,0.0333,0.0,0.174,0.487,153.06,49,YoungBoy Never Broke Again,,Bring It On,1746
373,,"['baton rouge rap', 'rap']",265.185,True,0.693,0.656,10,-7.684,0,0.392,0.0865,0.0,0.73,0.802,162.072,52,YoungBoy Never Broke Again,,Bring The Hook,1747
374,,"['pop rap', 'trap']",168.0,True,0.713,0.57,2,-8.126,1,0.113,0.0425,0.0,0.131,0.155,159.99,51,Internet Money,,Flossin',1748
375,,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",184.04,True,0.904,0.733,11,-7.036,0,0.301,0.0951,0.0,0.136,0.519,145.012,47,Key Glock,,Proud,1749
376,,"['baton rouge rap', 'rap']",232.336,True,0.583,0.687,5,-8.288,0,0.378,0.11,0.0,0.337,0.502,158.129,49,YoungBoy Never Broke Again,,Know Like I Know,1750
377,,['contemporary r&b'],148.778,True,0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,64,Chlöe,,Have Mercy,1751
378,,"['baton rouge rap', 'rap']",166.843,True,0.761,0.493,9,-8.349,1,0.532,0.283,0.0,0.216,0.655,162.185,44,YoungBoy Never Broke Again,,2Hoo,1752
379,,"['baton rouge rap', 'rap']",159.069,True,0.548,0.667,11,-7.2,0,0.393,0.327,0.0,0.0803,0.377,83.829,44,YoungBoy Never Broke Again,,Long Live,1753
380,,"['atl hip hop', 'melodic rap', 'rap', 'trap']",167.84,True,0.679,0.73,1,-7.483,1,0.0689,0.00421,0.0,0.0736,0.292,148.038,61,Gunna,,thought i was playing,1754
381,,"['baton rouge rap', 'rap']",175.521,True,0.78,0.589,5,-7.9,0,0.316,0.0446,0.0,0.222,0.635,81.989,52,YoungBoy Never Broke Again,,Dis & That,1755
382,,"['atl hip hop', 'melodic rap', 'rap', 'trap']",120.0,True,0.903,0.537,5,-6.854,0,0.283,0.16,0.0,0.129,0.737,115.013,60,Gunna,,25k jacket (feat. Lil Baby),1756
383,,"['alabama rap', 'trap']",202.247,True,0.712,0.703,4,-6.174,0,0.199,0.0287,0.0,0.13,0.452,89.024,55,Yung Bleu,,Baddest,1757
384,,"['baton rouge rap', 'rap']",204.912,True,0.504,0.713,5,-7.524,0,0.383,0.224,0.0,0.572,0.534,85.352,44,YoungBoy Never Broke Again,,Smoke One,1758
385,,['alt z'],232.813,True,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,66,Emmy Meli,,I AM WOMAN,1759
386,,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",257.604,True,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,71,Drake,,Way 2 Sexy (with Future & Young Thug),1760
387,,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",221.979,True,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,72,Drake,,Girls Want Girls (with Lil Baby),1761
388,,"['atl hip hop', 'melodic rap', 'rap', 'trap']",160.266,True,0.821,0.572,5,-6.192,0,0.166,0.00495,0.0,0.107,0.35,155.699,56,Gunna,,how you did that (feat. Kodak Black),1762
389,,"['atl hip hop', 'melodic rap', 'rap', 'trap']",141.346,True,0.834,0.696,10,-6.614,0,0.175,0.00264,0.000179,0.328,0.545,162.971,56,Gunna,,poochie gown,1763
